hex_id,computed_score,tier,hotspot,explanation,confidence
8942d9d688fffff,56.37,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,566.0026624
8942d9d4d47ffff,56.46,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,98.1353482253
8942d9d45abffff,56.41,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,375.2214126433
8942d9d688bffff,56.34,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,565.2347510000001
8942d98b033ffff,46.97,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,53.7078949694
8942d9d6c6fffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,565.7556124577001
8942d9d6887ffff,56.33,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,562.2187958000001
8942d9d6dc7ffff,56.28,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,529.2784547892
8942d98a013ffff,41.36,Low Potential,False,Low competition advantage | Strong power infrastructure,43.831973821999995
8942d9d4db3ffff,56.45,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,200.24890922110004
8942d9d6883ffff,56.32,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,571.9572558932999
8942d9d68d3ffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,558.1214437399
8942d9d6897ffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,569.2444876096
8942d9d4577ffff,56.44,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,283.88748501620006
8942d999b67ffff,56.47,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,144.35533328030002
8942d9d68d7ffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,565.1258494
8942d98a063ffff,40.62,Low Potential,False,Low competition advantage | Strong power infrastructure,42.561916707
8942d9d453bffff,56.42,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,302.6377403368
8942d9d40b7ffff,56.41,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,221.0789087537
8942d9d689bffff,56.29,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,564.3031308026
8942d9d6893ffff,56.28,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,571.3729502159
8942d9d4d1bffff,56.42,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,170.41468158019998
8942d98b54fffff,56.47,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,110.8425356072
8942d98a067ffff,40.27,Low Potential,False,Low competition advantage | Strong power infrastructure,42.0566716951
8942d98b557ffff,56.47,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,112.95572478660002
8942d999b2bffff,56.45,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,144.21501711730002
8942d9d6d5bffff,56.28,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,553.9308733007999
8942d9d4517ffff,56.35,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,359.9589568528
8942d9d4563ffff,56.42,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,236.66245751839998
8942d9d68dbffff,56.29,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,542.6337674
8942d999b3bffff,56.43,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,144.42909598720001
8942d98a083ffff,41.27,Low Potential,False,Low competition advantage | Strong power infrastructure,43.775993080099994
8942d9d4da3ffff,56.41,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,200.3717421241
8942d98b64fffff,56.43,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,216.737527642
8942d9d6eafffff,56.27,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,554.2251364718
8942d98b29bffff,56.45,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,152.1272112413
8942d98a467ffff,42.52,Low Potential,False,Low competition advantage | Strong power infrastructure,45.924977390900004
8942d9d450fffff,56.37,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,317.60063956360005
8942d98b027ffff,45.11,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.6405894033
8942d999a0bffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,405.8088115396001
8942d9d4db7ffff,56.4,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,200.0945545734
8942d98b56fffff,46.18,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,52.259877611600004
8942d9d6dcfffff,56.22,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,545.5461740257
8942d98b59bffff,56.43,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,124.01801484599999
8942d9d6eabffff,56.23,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,543.9551621659001
8942d9d4507ffff,56.35,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,335.2620302
8942d9d6ea7ffff,56.24,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,546.6056914000001
8942d98b2d7ffff,56.41,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,152.05183834160002
8942d98b037ffff,46.48,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,52.9521896194
8942d9d45bbffff,56.3,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,401.98221719519995
8942d9d4d0bffff,56.37,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,140.6352755227
8942d999b07ffff,56.38,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,156.9719350639
8942d98a3dbffff,40.89,Low Potential,False,Low competition advantage | Strong power infrastructure,43.029944834599995
8942d9d4513ffff,56.3,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,360.0192306949
8942d9d6d9bffff,56.18,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,523.4228641259
8942d9d457bffff,56.37,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,234.1739074439
8942d9d4dc3ffff,56.4,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,195.3382911271
8942d9d4d43ffff,56.38,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,108.4943093698
8942d99986bffff,56.31,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,224.88230120839998
8942d9d6d8bffff,56.19,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,524.9036139003999
8942d98a463ffff,43.64,Low Potential,False,Low competition advantage | Strong power infrastructure,47.8433719858
8942d9d4573ffff,56.36,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,259.1108013448
8942d9d4dafffff,56.38,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,142.95243095400002
8942d98a003ffff,41.36,Low Potential,False,Low competition advantage | Strong power infrastructure,43.8567775492
8942d98b66bffff,56.4,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,160.2420426984
8942d98b283ffff,56.42,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,127.2876514276
8942d98b04fffff,56.42,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,105.39855658020001
8942d9d48b7ffff,56.34,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,75.42833518
8942d98a08bffff,41.9,Low Potential,False,Low competition advantage | Strong power infrastructure,44.7848219066
8942d98b143ffff,44.03,Low Potential,False,Low competition advantage | Strong power infrastructure,48.811970755400004
8942d98a393ffff,39.66,Low Potential,False,Low competition advantage | Strong power infrastructure,41.0786297056
